h,K,repeat,method,err,score
200,0,59,naive-Nuclear,59.66670972853042,0.001290845186729
200,0,59,A-Nuclear-Nuclear,61.412645193754514,0.9403142407623644
200,0,59,Nuclear-Nuclear,62.412645193754514,0.9403142407623644
200,0,59,Pooled-Nuclear-Nuclear,79.78562033761108,0.9403142407623644
200,0,60,naive-Nuclear,55.55514198037324,0.0012848587816462
200,0,60,A-Nuclear-Nuclear,58.126463689119305,0.7753644153113476
200,0,60,Nuclear-Nuclear,59.126463689119305,0.7753644153113476
200,0,60,Pooled-Nuclear-Nuclear,74.52772993019471,0.7753644153113476
200,0,61,naive-Nuclear,56.94374428193365,0.0010943426625548
200,0,61,A-Nuclear-Nuclear,59.63789049148388,0.9107129995847836
200,0,61,Nuclear-Nuclear,60.63789049148388,0.9107129995847836
200,0,61,Pooled-Nuclear-Nuclear,76.94601281397803,0.9107129995847836
200,0,62,naive-Nuclear,88.21142415753712,0.001316702378442
200,0,62,A-Nuclear-Nuclear,79.70185602645745,1.1121340483689008
200,0,62,Nuclear-Nuclear,80.70185602645745,1.1121340483689008
200,0,62,Pooled-Nuclear-Nuclear,109.04835766993574,1.1121340483689008
200,0,63,naive-Nuclear,51.59126979528027,0.0011776512086009
200,0,63,A-Nuclear-Nuclear,55.88253332646516,0.8675189416052527
200,0,63,Nuclear-Nuclear,56.88253332646516,0.8675189416052527
200,0,63,Pooled-Nuclear-Nuclear,70.93744134994807,0.8675189416052527
200,0,64,naive-Nuclear,61.13566674528976,0.0011194150914584
200,0,64,A-Nuclear-Nuclear,62.439507311047365,0.9771651604905044
200,0,64,Nuclear-Nuclear,63.439507311047365,0.9771651604905044
200,0,64,Pooled-Nuclear-Nuclear,81.42859972527964,0.9771651604905044
200,0,65,naive-Nuclear,83.52967977983866,0.0012530314130408
200,0,65,A-Nuclear-Nuclear,74.69754939423146,1.120566466919174
200,0,65,Nuclear-Nuclear,75.69754939423146,1.120566466919174
200,0,65,Pooled-Nuclear-Nuclear,101.04146705837417,1.120566466919174
200,0,66,naive-Nuclear,55.95934645938772,0.001169030850286
200,0,66,A-Nuclear-Nuclear,58.53095453666765,0.8130173206552698
200,0,66,Nuclear-Nuclear,59.53095453666765,0.8130173206552698
200,0,66,Pooled-Nuclear-Nuclear,75.1749152862721,0.8130173206552698
200,0,67,naive-Nuclear,41.350968044687406,0.0011166677353033
200,0,67,A-Nuclear-Nuclear,48.66252943771941,0.7257443844880476
200,0,67,Nuclear-Nuclear,49.66252943771941,0.7257443844880476
200,0,67,Pooled-Nuclear-Nuclear,59.38543512795485,0.7257443844880476
200,0,68,naive-Nuclear,56.59141126217827,0.0009614466463019
200,0,68,A-Nuclear-Nuclear,59.8983828568893,1.0691762449496784
200,0,68,Nuclear-Nuclear,60.8983828568893,1.0691762449496784
200,0,68,Pooled-Nuclear-Nuclear,77.36280059862673,1.0691762449496784
200,0,69,naive-Nuclear,57.166751607471056,0.0011197276957879
200,0,69,A-Nuclear-Nuclear,60.19841179934379,1.0159344805783896
200,0,69,Nuclear-Nuclear,61.19841179934379,1.0159344805783896
200,0,69,Pooled-Nuclear-Nuclear,77.84284690655392,1.0159344805783896
200,0,70,naive-Nuclear,43.60431343055899,0.0010893159309736
200,0,70,A-Nuclear-Nuclear,50.65522162489378,0.8361975228189362
200,0,70,Nuclear-Nuclear,51.65522162489378,0.8361975228189362
200,0,70,Pooled-Nuclear-Nuclear,62.57374262743389,0.8361975228189362
200,0,71,naive-Nuclear,46.04164667711804,0.0018144148826494
200,0,71,A-Nuclear-Nuclear,52.99875754736658,1.0521085860041004
200,0,71,Nuclear-Nuclear,53.99875754736658,1.0521085860041004
200,0,71,Pooled-Nuclear-Nuclear,66.32340010339038,1.0521085860041004
200,0,72,naive-Nuclear,63.23728233317361,0.0010606461609814
200,0,72,A-Nuclear-Nuclear,63.46152047990569,0.8482681944834107
200,0,72,Nuclear-Nuclear,64.46152047990569,0.8482681944834107
200,0,72,Pooled-Nuclear-Nuclear,83.06382079545295,0.8482681944834107
200,0,73,naive-Nuclear,87.29256457887647,0.0010083050864822
200,0,73,A-Nuclear-Nuclear,76.40810197717292,1.1446030410223031
200,0,73,Nuclear-Nuclear,77.40810197717292,1.1446030410223031
200,0,73,Pooled-Nuclear-Nuclear,103.7783511910805,1.1446030410223031
200,0,74,naive-Nuclear,32.57341562999305,0.0017472101822132
200,0,74,A-Nuclear-Nuclear,43.074914841064206,0.8098864908178498
200,0,74,Nuclear-Nuclear,44.074914841064206,0.8098864908178498
200,0,74,Pooled-Nuclear-Nuclear,50.44525177330655,0.8098864908178498
200,0,75,naive-Nuclear,67.83312476915349,0.0011002862882696
200,0,75,A-Nuclear-Nuclear,67.25306135582119,1.0744972842025284
200,0,75,Nuclear-Nuclear,68.25306135582119,1.0744972842025284
200,0,75,Pooled-Nuclear-Nuclear,89.13028619691772,1.0744972842025284
200,0,76,naive-Nuclear,76.76398704210474,0.0014779552794486
200,0,76,A-Nuclear-Nuclear,72.66991797669249,0.9847234842811045
200,0,76,Nuclear-Nuclear,73.66991797669249,0.9847234842811045
200,0,76,Pooled-Nuclear-Nuclear,97.7972567903118,0.9847234842811045
200,0,77,naive-Nuclear,75.18074507273423,0.0016663857241748
200,0,77,A-Nuclear-Nuclear,71.8350460644752,1.03928922668726
200,0,77,Nuclear-Nuclear,72.8350460644752,1.03928922668726
200,0,77,Pooled-Nuclear-Nuclear,96.46146173076414,1.03928922668726
200,0,78,naive-Nuclear,68.04379015521442,0.0014212688676694
200,0,78,A-Nuclear-Nuclear,65.61681912864444,1.132598540424068
200,0,78,Nuclear-Nuclear,66.61681912864444,1.132598540424068
200,0,78,Pooled-Nuclear-Nuclear,86.51229863343491,1.132598540424068
200,0,79,naive-Nuclear,70.99836471048337,0.0017981686585335
200,0,79,A-Nuclear-Nuclear,69.512745867065,1.1834453021944598
200,0,79,Nuclear-Nuclear,70.512745867065,1.1834453021944598
200,0,79,Pooled-Nuclear-Nuclear,92.7457814149078,1.1834453021944598
200,0,80,naive-Nuclear,40.76016402484893,0.0010348719353239
200,0,80,A-Nuclear-Nuclear,48.94272280600958,0.9080343775495704
200,0,80,Nuclear-Nuclear,49.94272280600958,0.9080343775495704
200,0,80,Pooled-Nuclear-Nuclear,59.833744517219145,0.9080343775495704
200,0,81,naive-Nuclear,52.684531019759504,0.0011572205799459
200,0,81,A-Nuclear-Nuclear,56.292976888778725,0.7985068085835667
200,0,81,Nuclear-Nuclear,57.292976888778725,0.7985068085835667
200,0,81,Pooled-Nuclear-Nuclear,71.59415104964978,0.7985068085835667
200,0,82,naive-Nuclear,52.96534872378058,0.0011005298992871
200,0,82,A-Nuclear-Nuclear,56.80448287695208,0.9204153613124396
200,0,82,Nuclear-Nuclear,57.80448287695208,0.9204153613124396
200,0,82,Pooled-Nuclear-Nuclear,72.41256063072711,0.9204153613124396
200,0,83,naive-Nuclear,56.3082252321544,0.0009705938026391
200,0,83,A-Nuclear-Nuclear,59.35687237203246,0.9508031330207624
200,0,83,Nuclear-Nuclear,60.35687237203246,0.9508031330207624
200,0,83,Pooled-Nuclear-Nuclear,76.49638382285576,0.9508031330207624
200,0,84,naive-Nuclear,72.0827773746846,0.0020507646079249
200,0,84,A-Nuclear-Nuclear,70.15273182040735,1.0679852730083403
