h,K,repeat,method,err,score
200,0,48,naive-Nuclear,50.24036650988822,0.995
200,0,48,A-Nuclear-Nuclear,44.85871563633958,0.9
200,0,48,Nuclear-Nuclear,45.800421663805125,0.9
200,0,48,Pooled-Nuclear-Nuclear,48.94732091129884,0.9
200,0,49,naive-Nuclear,57.31832668969293,1.0
200,0,49,A-Nuclear-Nuclear,50.95047516945908,0.915
200,0,49,Nuclear-Nuclear,51.89218119692464,0.915
200,0,49,Pooled-Nuclear-Nuclear,56.25743235104227,0.915
200,0,50,naive-Nuclear,61.68818488471443,1.0
200,0,50,A-Nuclear-Nuclear,61.61346820856863,0.855
200,0,50,Nuclear-Nuclear,62.555174236034176,0.855
200,0,50,Pooled-Nuclear-Nuclear,69.0530239979737,0.855
200,0,51,naive-Nuclear,67.5941277741883,1.0
200,0,51,A-Nuclear-Nuclear,68.80044571996751,0.845
200,0,51,Nuclear-Nuclear,69.58405055221439,0.94
200,0,51,Pooled-Nuclear-Nuclear,77.67739701165236,0.845
200,0,52,naive-Nuclear,67.63929055404189,1.0
200,0,52,A-Nuclear-Nuclear,67.89155275425887,0.97
200,0,52,Nuclear-Nuclear,69.01073017491835,0.965
200,0,52,Pooled-Nuclear-Nuclear,76.58672545280199,0.97
200,0,53,naive-Nuclear,44.42493696726146,0.995
200,0,53,A-Nuclear-Nuclear,38.00337225890506,0.87
200,0,53,Nuclear-Nuclear,38.94507828637062,0.87
200,0,53,Pooled-Nuclear-Nuclear,40.72090885837742,0.87
200,0,54,naive-Nuclear,66.68937568364784,1.0
200,0,54,A-Nuclear-Nuclear,64.64126009066234,0.87
200,0,54,Nuclear-Nuclear,65.58296611812789,0.87
200,0,54,Pooled-Nuclear-Nuclear,72.68637425648615,0.87
200,0,55,naive-Nuclear,58.01155538061437,1.0
200,0,55,A-Nuclear-Nuclear,55.612281375425226,0.87
200,0,55,Nuclear-Nuclear,56.73393018993147,0.975
200,0,55,Pooled-Nuclear-Nuclear,61.85159979820159,0.87
200,0,56,naive-Nuclear,63.81886566043998,1.0
200,0,56,A-Nuclear-Nuclear,62.38037491545035,0.875
200,0,56,Nuclear-Nuclear,63.643631365640545,0.955
200,0,56,Pooled-Nuclear-Nuclear,69.97331204623177,0.875
200,0,57,naive-Nuclear,66.345420008186,1.0
200,0,57,A-Nuclear-Nuclear,67.7605831444483,0.96
200,0,57,Nuclear-Nuclear,70.41926742917158,0.955
200,0,57,Pooled-Nuclear-Nuclear,76.42956192102932,0.96
200,0,58,naive-Nuclear,48.79236030894279,1.0
200,0,58,A-Nuclear-Nuclear,44.68357025211249,0.88
200,0,58,Nuclear-Nuclear,46.09413422592215,0.93
200,0,58,Pooled-Nuclear-Nuclear,48.73714645022633,0.88
200,0,59,naive-Nuclear,61.33563821512446,1.0
200,0,59,A-Nuclear-Nuclear,60.68913268596485,0.905
200,0,59,Nuclear-Nuclear,61.91014221553348,0.855
200,0,59,Pooled-Nuclear-Nuclear,67.94382137084916,0.905
200,0,60,naive-Nuclear,64.62626716673476,1.0
200,0,60,A-Nuclear-Nuclear,67.73233434698606,0.86
200,0,60,Nuclear-Nuclear,68.67404037445161,0.86
200,0,60,Pooled-Nuclear-Nuclear,76.39566336407462,0.86
200,0,61,naive-Nuclear,60.31317344154344,1.0
200,0,61,A-Nuclear-Nuclear,60.82909692979981,0.925
200,0,61,Nuclear-Nuclear,61.687204780257105,0.945
200,0,61,Pooled-Nuclear-Nuclear,68.11177846345112,0.925
200,0,62,naive-Nuclear,67.58375111429224,1.0
200,0,62,A-Nuclear-Nuclear,67.67564174272596,0.905
200,0,62,Nuclear-Nuclear,68.59470088643553,0.925
200,0,62,Pooled-Nuclear-Nuclear,76.3276322389625,0.905
200,0,63,naive-Nuclear,63.221389705361744,1.0
200,0,63,A-Nuclear-Nuclear,63.18755999263636,0.87
200,0,63,Nuclear-Nuclear,64.12926602010191,0.87
200,0,63,Pooled-Nuclear-Nuclear,70.94193413885498,0.87
200,0,64,naive-Nuclear,48.6634436534047,0.995
200,0,64,A-Nuclear-Nuclear,42.1272284563337,0.895
200,0,64,Nuclear-Nuclear,43.075711733791394,0.925
200,0,64,Pooled-Nuclear-Nuclear,45.669536295291785,0.895
200,0,65,naive-Nuclear,56.46965499658651,1.0
200,0,65,A-Nuclear-Nuclear,51.18990072944793,0.98
200,0,65,Nuclear-Nuclear,51.99594540631768,0.965
200,0,65,Pooled-Nuclear-Nuclear,56.54474302302886,0.98
200,0,66,naive-Nuclear,71.18274323627331,1.0
200,0,66,A-Nuclear-Nuclear,75.05200010409861,0.895
200,0,66,Nuclear-Nuclear,75.4424765172175,0.955
200,0,66,Pooled-Nuclear-Nuclear,85.17926227260968,0.895
200,0,67,naive-Nuclear,83.77485143415551,1.0
200,0,67,A-Nuclear-Nuclear,89.94113408918722,0.885
200,0,67,Nuclear-Nuclear,89.98852238175952,0.845
200,0,67,Pooled-Nuclear-Nuclear,103.046223054716,0.885
200,0,68,naive-Nuclear,61.87498380775229,1.0
200,0,68,A-Nuclear-Nuclear,60.510077606030165,0.84
200,0,68,Nuclear-Nuclear,61.332020541413385,0.92
200,0,68,Pooled-Nuclear-Nuclear,67.72895527492754,0.84
200,0,69,naive-Nuclear,50.49483905744337,1.0
200,0,69,A-Nuclear-Nuclear,45.9183466090517,0.87
200,0,69,Nuclear-Nuclear,46.86005263651725,0.87
200,0,69,Pooled-Nuclear-Nuclear,50.21887807855339,0.87
200,0,70,naive-Nuclear,63.204721208428325,1.0
200,0,70,A-Nuclear-Nuclear,64.09981037393749,0.955
200,0,70,Nuclear-Nuclear,65.85044416514611,0.92
200,0,70,Pooled-Nuclear-Nuclear,72.03663459641632,0.955
200,0,71,naive-Nuclear,67.74194102316359,0.99
200,0,71,A-Nuclear-Nuclear,68.68061251300541,0.855
200,0,71,Nuclear-Nuclear,68.50702034261057,0.9
200,0,71,Pooled-Nuclear-Nuclear,77.53359716329784,0.855
200,0,72,naive-Nuclear,68.86884795051411,1.0
200,0,72,A-Nuclear-Nuclear,68.99342307629605,0.905
200,0,72,Nuclear-Nuclear,69.63529122466758,0.965
200,0,72,Pooled-Nuclear-Nuclear,77.90896983924661,0.905
200,0,73,naive-Nuclear,56.649868009442685,1.0
200,0,73,A-Nuclear-Nuclear,57.12375875459457,0.855
200,0,73,Nuclear-Nuclear,58.06546478206012,0.855
200,0,73,Pooled-Nuclear-Nuclear,63.66537265320483,0.855
200,0,74,naive-Nuclear,48.85378192272397,1.0
200,0,74,A-Nuclear-Nuclear,44.93181882249253,0.92
200,0,74,Nuclear-Nuclear,45.87352484995807,0.92
200,0,74,Pooled-Nuclear-Nuclear,49.03504473468237,0.92
200,0,75,naive-Nuclear,58.71740324726565,1.0
200,0,75,A-Nuclear-Nuclear,54.03666716975654,0.955
200,0,75,Nuclear-Nuclear,55.72585475404711,0.955
200,0,75,Pooled-Nuclear-Nuclear,59.96086275139922,0.955
200,0,76,naive-Nuclear,63.41585044149771,1.0
200,0,76,A-Nuclear-Nuclear,63.42895114277005,0.865
200,0,76,Nuclear-Nuclear,64.3706571702356,0.865
200,0,76,Pooled-Nuclear-Nuclear,71.23160351901541,0.865
200,0,77,naive-Nuclear,54.06828383565042,0.995
200,0,77,A-Nuclear-Nuclear,51.40605039770239,0.915
200,0,77,Nuclear-Nuclear,53.459224665028,0.95
200,0,77,Pooled-Nuclear-Nuclear,56.80412262493421,0.915
200,0,78,naive-Nuclear,63.11287258994902,1.0
200,0,78,A-Nuclear-Nuclear,60.6282866200166,0.865
200,0,78,Nuclear-Nuclear,61.64869525409662,0.965
200,0,78,Pooled-Nuclear-Nuclear,67.87080609171126,0.865
200,0,79,naive-Nuclear,51.17210448586711,1.0
200,0,79,A-Nuclear-Nuclear,46.81606841552178,0.86
200,0,79,Nuclear-Nuclear,47.75777444298734,0.86
200,0,79,Pooled-Nuclear-Nuclear,51.29614424631749,0.86
200,0,80,naive-Nuclear,67.67153468960736,1.0
200,0,80,A-Nuclear-Nuclear,69.97624012167313,0.855
200,0,80,Nuclear-Nuclear,70.91794614913869,0.855
200,0,80,Pooled-Nuclear-Nuclear,79.08835029369911,0.855
200,0,81,naive-Nuclear,71.89871583154753,1.0
200,0,81,A-Nuclear-Nuclear,71.44084380977996,0.945
200,0,81,Nuclear-Nuclear,72.3825498372455,0.945
200,0,81,Pooled-Nuclear-Nuclear,80.8458747194273,0.945
200,0,82,naive-Nuclear,73.23552898224803,1.0
200,0,82,A-Nuclear-Nuclear,73.35004210603908,0.945
200,0,82,Nuclear-Nuclear,74.24352002099772,0.95
200,0,82,Pooled-Nuclear-Nuclear,83.13691267493824,0.945
200,0,83,naive-Nuclear,66.71309832426051,1.0
200,0,83,A-Nuclear-Nuclear,66.59381928610226,0.895
200,0,83,Nuclear-Nuclear,67.46846461054986,0.86
200,0,83,Pooled-Nuclear-Nuclear,75.02944529101406,0.895
200,0,84,naive-Nuclear,75.75770951084213,1.0
200,0,84,A-Nuclear-Nuclear,78.8749593771918,0.945
200,0,84,Nuclear-Nuclear,79.81666540465734,0.945
200,0,84,Pooled-Nuclear-Nuclear,89.7668134003215,0.945
200,0,85,naive-Nuclear,61.69556265937548,0.995
200,0,85,A-Nuclear-Nuclear,59.434208072454496,0.885
200,0,85,Nuclear-Nuclear,60.350130636037534,0.905
200,0,85,Pooled-Nuclear-Nuclear,66.43791183463676,0.885
