h,K,repeat,method,err,score
200,1,58,naive-Lasso,65.11769101229831,3.416496138261572
200,1,59,naive-Lasso,76.81995960085689,3.6448732222690183
200,1,60,naive-Lasso,89.87763161746525,3.3186503496022857
200,1,61,naive-Lasso,76.09986471673653,3.610218879332326
200,1,62,naive-Lasso,65.41739622135023,3.371012359035475
200,1,63,naive-Lasso,74.84968189432578,3.373909510993118
200,1,64,naive-Lasso,76.56969215801865,3.520877692739
200,1,65,naive-Lasso,63.17406392337821,3.521809508745453
200,1,66,naive-Lasso,64.24913617467612,3.395802501375804
200,1,67,naive-Lasso,56.507790176299835,3.676558217938812
200,1,68,naive-Lasso,78.29042058851996,3.027423780931494
200,1,69,naive-Lasso,87.90986828230615,3.495213847578847
200,1,70,naive-Lasso,67.67387114503074,3.649954766000268
200,1,71,naive-Lasso,66.63878545387595,3.4801949813358357
200,1,72,naive-Lasso,63.708465892735205,3.3955214905309425
200,1,73,naive-Lasso,78.67311218766781,3.3747268546457927
200,1,74,naive-Lasso,63.209754346988035,3.325088488295989
200,1,75,naive-Lasso,74.96471488225072,3.376794734605093
200,1,76,naive-Lasso,71.71719350727307,3.5126542444989566
200,1,77,naive-Lasso,56.5292173316833,3.457214770646365
200,1,78,naive-Lasso,72.38254414413638,3.47975082863074
200,1,79,naive-Lasso,61.826243652186605,3.388818017807028
200,1,80,naive-Lasso,33.392290774808686,3.4386000482832526
200,1,81,naive-Lasso,50.09476243454128,3.440112361028586
200,1,82,naive-Lasso,67.45050967196431,3.508772720764057
200,1,83,naive-Lasso,52.730953488049636,3.2920436186390067
200,1,84,naive-Lasso,66.00603949591363,3.2014714459945037
200,1,85,naive-Lasso,76.81932407980392,3.361528028794384
200,1,86,naive-Lasso,62.18920779406034,3.503675363415031
200,1,87,naive-Lasso,47.74294181527607,3.429233925620827
200,1,88,naive-Lasso,63.95678302020144,3.337608094727667
200,1,89,naive-Lasso,57.84851326362005,3.386326803508019
200,1,90,naive-Lasso,83.36904864680298,3.42306471879362
200,1,91,naive-Lasso,84.98708324746659,3.363804395676939
200,1,92,naive-Lasso,77.39082010790707,3.3468051742067484
200,1,93,naive-Lasso,58.99955911559975,3.2698942584627453
200,1,94,naive-Lasso,63.667992001110775,3.375036258929041
200,1,95,naive-Lasso,59.49035288413113,3.325084551341574
200,1,96,naive-Lasso,47.178897280632256,3.542324791513579
200,1,97,naive-Lasso,61.50212222938168,3.357629399260938
200,1,98,naive-Lasso,70.83470221559043,3.430759150348436
200,1,99,naive-Lasso,70.27965401298746,3.33815337735458
200,1,100,naive-Lasso,78.6128060948449,3.558908682182425
200,1,1,naive-Nuclear,56.27349629082427,5.129793415564896
200,1,2,naive-Nuclear,60.14263894941567,3.925946044171379
200,1,3,naive-Nuclear,45.54989803309269,4.371480567235188
200,1,4,naive-Nuclear,70.65014241015872,3.947165975716035
200,1,5,naive-Nuclear,56.44611022561524,8.261043171216329
200,1,6,naive-Nuclear,61.853728860083805,4.192618333701444
200,1,7,naive-Nuclear,52.53186426481176,4.949565761765729
200,1,8,naive-Nuclear,58.63461746235126,4.188713932449907
200,1,9,naive-Nuclear,53.07551821362105,5.042468064045839
200,1,10,naive-Nuclear,56.671750134939586,5.0067652576569
200,1,11,naive-Nuclear,68.02652468359092,4.410082799014288
200,1,12,naive-Nuclear,81.63639138888628,5.082242218992699
200,1,13,naive-Nuclear,49.083320511632365,3.9258254832003647
200,1,14,naive-Nuclear,50.74104729931811,2.93458711959005
200,1,15,naive-Nuclear,54.131915155569885,3.022172515083928
200,1,16,naive-Nuclear,49.1404408140114,4.877427482479244
200,1,17,naive-Nuclear,45.049609323395956,3.19175512485539
200,1,18,naive-Nuclear,70.07795927300164,4.446033018730334
